1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,R,I,A,S,E,C,Class
0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,3,2,4,0,3,0,2,1,1,1,3,4,0,3,0,2,2,1,0,1,1,0,1,1,1,0,1,3,2,4,16,16,6,S
0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,3,2,4,1,3,0,2,1,0,0,0,0,0,1,0,1,0,0,3,1,4,1,2,3,1,1,3,6,6,4,16,2,19,C
1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,3,2,4,0,3,0,2,1,1,1,3,4,0,3,0,2,2,0,1,1,1,0,1,0,1,0,0,4,5,3,16,15,5,S
4,3,3,0,0,0,2,0,2,0,0,0,0,0,1,1,1,0,4,3,2,1,1,1,1,3,2,3,2,4,1,3,0,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,14,3,18,17,4,3,A
0,1,1,1,1,0,1,0,1,4,3,1,0,3,2,0,2,1,0,1,0,1,1,0,1,0,1,3,2,4,0,3,1,2,1,0,0,1,1,0,1,1,1,0,1,3,1,4,0,2,3,1,1,3,6,16,5,16,6,18,C
0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,4,3,2,1,0,1,0,3,2,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,3,1,4,1,2,3,0,0,3,2,5,16,4,5,17,C
0,0,1,1,0,0,0,0,0,4,3,1,1,3,2,1,2,0,0,0,0,1,0,1,1,0,1,3,2,4,1,3,1,2,1,1,0,3,4,0,3,1,2,2,0,0,0,0,1,1,1,0,1,1,2,17,4,18,15,5,S
0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,4,3,2,1,0,1,0,3,2,1,1,1,1,1,1,1,1,0,1,3,4,0,3,1,2,2,0,1,0,1,1,0,1,1,1,1,6,3,16,8,16,7,A
0,0,1,1,0,0,1,0,1,4,3,0,0,3,2,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,3,4,0,3,1,2,2,0,1,0,0,0,1,0,1,0,0,4,15,3,8,15,3,I
4,3,3,0,0,1,2,0,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,3,4,1,3,1,2,2,0,1,0,0,1,1,0,1,1,1,15,3,5,4,17,6,E
0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,4,3,2,0,0,1,1,3,2,3,2,4,0,3,1,2,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,5,5,16,16,5,5,A
4,3,3,0,0,1,2,0,2,4,3,0,0,3,2,1,2,0,1,0,0,0,0,1,0,1,1,3,2,4,0,3,1,2,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,15,15,4,17,5,5,S
4,3,3,0,0,1,2,0,2,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,3,2,4,1,3,1,2,1,1,0,3,4,0,3,0,2,2,1,1,1,1,0,1,0,1,0,0,15,5,4,18,15,5,S
0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,4,3,2,1,1,1,0,3,2,1,1,0,1,1,1,1,1,0,0,3,4,1,3,0,2,2,1,1,1,1,1,0,0,0,0,0,4,5,17,7,16,4,A
0,1,0,1,0,1,1,0,1,4,3,1,0,3,2,0,2,0,0,1,0,1,1,1,1,0,0,3,2,4,0,3,1,2,1,1,1,1,1,1,1,1,1,0,1,3,0,4,1,2,3,1,1,3,5,15,5,17,8,18,C
4,3,3,1,1,0,2,0,2,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,3,2,4,0,3,0,2,1,0,0,0,1,1,0,1,0,0,0,3,1,4,0,2,3,1,1,3,16,6,2,15,3,18,C
4,3,3,1,0,0,2,0,2,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,3,2,4,1,3,1,2,1,1,1,3,4,1,3,0,2,2,0,1,0,1,0,0,1,0,0,0,15,4,7,18,16,3,S
0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,4,3,2,1,1,1,0,3,2,3,2,4,0,3,0,2,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,6,17,16,6,2,A
0,1,0,0,0,0,0,0,0,4,3,0,0,3,2,0,2,0,4,3,2,1,0,0,1,3,2,0,1,1,1,0,0,1,1,1,0,3,4,1,3,1,2,2,0,1,1,1,1,1,1,1,0,1,1,14,16,6,16,8,A
0,1,1,1,0,1,0,0,0,4,3,1,0,3,2,0,2,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,3,4,0,3,1,2,2,0,0,1,0,1,0,0,0,0,0,4,16,7,5,16,2,I
4,3,3,1,0,0,0,0,0,4,3,1,0,3,2,0,2,1,4,3,2,1,1,1,1,3,2,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,11,16,18,7,5,5,A
0,0,0,0,0,1,0,0,0,4,3,1,1,3,2,0,2,0,4,3,2,1,0,0,0,3,2,3,2,4,0,3,1,2,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,16,15,16,3,2,I
4,3,3,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,3,2,4,1,3,1,2,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,15,4,6,17,4,4,S
0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,4,3,2,0,0,0,1,3,2,0,0,0,0,1,0,0,1,1,0,3,4,0,3,1,2,2,0,3,0,4,1,2,3,0,0,3,3,6,15,3,15,16,C
0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,3,2,0,1,0,0,3,2,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,3,0,4,0,2,3,1,1,3,3,3,15,4,6,17,C
1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,3,2,4,1,3,1,2,1,1,1,3,4,1,3,1,2,2,1,0,0,1,1,0,0,1,1,1,3,5,6,18,18,5,S
4,3,3,0,0,0,0,0,0,4,3,1,1,3,2,1,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,3,4,0,3,0,2,2,0,0,0,1,1,1,1,0,1,0,10,18,7,5,14,5,I
0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,4,3,2,1,0,1,0,3,2,0,1,0,0,0,0,1,1,1,0,3,4,1,3,0,2,2,0,0,1,0,1,1,1,1,0,1,4,3,16,4,15,6,A
1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2,4,1,3,1,2,1,1,1,3,4,1,3,0,2,2,1,3,1,4,0,2,3,1,0,3,5,3,3,18,17,17,S
0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,4,3,2,0,0,0,1,3,2,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,3,1,4,1,2,3,1,1,3,1,5,15,5,2,19,C
0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,3,2,4,1,3,0,2,1,0,1,0,0,0,1,0,1,0,0,3,1,4,0,2,3,0,1,3,5,4,5,16,3,17,C
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,3,2,1,1,1,1,3,2,0,1,1,1,1,1,1,1,1,1,3,4,1,3,0,2,2,1,1,1,1,0,0,1,0,1,0,1,2,18,8,17,5,A
0,1,1,0,0,1,0,1,0,4,3,0,0,3,2,0,2,1,4,3,2,1,1,0,1,3,2,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,3,0,4,0,2,3,1,1,3,4,15,17,4,5,17,A
0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,3,2,4,1,3,1,2,1,0,1,3,4,1,3,1,2,2,0,1,1,1,1,1,1,0,0,0,2,3,5,17,17,6,S
4,3,3,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,3,2,4,1,3,0,2,1,0,0,3,4,0,3,1,2,2,1,1,0,0,0,0,0,1,0,1,14,6,3,16,16,3,S
0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,4,3,2,0,0,0,0,3,2,1,0,0,0,0,1,0,1,1,0,3,4,0,3,1,2,2,0,1,1,1,0,0,0,1,1,1,2,6,14,4,15,6,E
4,3,3,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,4,3,2,1,0,1,1,3,2,0,1,1,1,0,0,1,1,1,1,3,4,1,3,1,2,2,0,0,0,1,1,1,1,1,1,1,13,4,17,6,17,7,A
4,3,3,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,4,3,2,0,1,0,1,3,2,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,12,4,16,6,7,3,A
1,1,0,1,1,0,1,0,1,4,3,1,0,3,2,1,2,1,0,1,0,0,0,1,1,0,0,3,2,4,1,3,1,2,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,6,17,3,17,5,7,I
1,1,1,0,0,0,0,0,0,4,3,0,1,3,2,0,2,1,4,3,2,0,0,1,1,3,2,3,2,4,1,3,0,2,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,3,16,16,16,7,4,I
4,3,3,0,1,1,0,1,0,4,3,0,1,3,2,1,2,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,3,4,1,3,0,2,2,1,1,1,1,1,1,1,0,1,1,13,17,5,4,17,8,I
0,0,1,1,1,1,0,1,0,4,3,1,0,3,2,0,2,0,0,1,0,1,1,1,1,0,1,3,2,4,1,3,0,2,1,1,1,3,4,1,3,0,2,2,1,1,1,1,0,1,0,0,0,1,5,15,6,17,17,5,S
0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,3,2,4,1,3,1,2,1,1,1,0,1,1,1,1,1,0,0,3,0,4,1,2,3,1,1,3,4,3,5,18,6,18,S
4,3,3,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,4,3,2,0,1,1,0,3,2,3,2,4,1,3,1,2,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,12,4,16,18,4,7,S
0,1,0,0,1,1,0,1,0,4,3,0,1,3,2,1,2,0,4,3,2,1,1,1,1,3,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,3,1,4,1,2,3,0,0,3,4,16,18,7,4,17,A
0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,4,3,2,1,1,0,0,3,2,3,2,4,1,3,1,2,1,0,1,3,4,0,3,0,2,2,1,1,1,1,0,0,1,1,0,0,5,2,16,17,16,5,S
0,0,0,1,0,1,0,1,0,4,3,0,1,3,2,0,2,1,4,3,2,1,0,0,0,3,2,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,3,16,15,3,6,3,I
0,1,1,1,1,0,0,0,0,4,3,1,1,3,2,1,2,0,4,3,2,0,0,0,1,3,2,0,1,1,1,1,1,1,1,0,0,3,4,1,3,1,2,2,1,0,1,0,1,1,1,1,0,0,4,17,15,7,17,5,I
0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,3,2,4,1,3,1,2,1,1,0,0,0,1,1,0,1,0,1,3,0,4,1,2,3,0,0,3,4,5,6,18,4,16,S
4,3,3,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,3,2,4,1,3,0,2,1,1,0,3,4,0,3,0,2,2,1,1,0,1,1,1,1,0,0,1,15,6,4,17,15,6,S
0,0,1,0,1,1,0,1,0,4,3,0,0,3,2,1,2,1,4,3,2,1,1,1,0,3,2,3,2,4,1,3,0,2,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,4,16,17,16,7,5,A
4,3,3,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,3,4,0,3,0,2,2,0,0,0,0,0,0,1,1,1,1,15,6,4,4,14,4,R
4,3,3,1,1,0,0,0,0,4,3,0,1,3,2,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,3,4,1,3,0,2,2,0,1,1,1,0,0,0,1,1,0,12,15,3,6,16,5,E
0,1,1,1,1,1,0,1,0,4,3,1,1,3,2,0,2,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,3,4,1,3,0,2,2,0,3,1,4,1,2,3,1,1,3,6,16,3,7,15,19,C
1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,3,2,4,1,3,1,2,1,1,1,3,4,1,3,1,2,2,0,0,1,1,1,0,1,0,0,1,2,5,5,18,17,5,S
0,1,0,0,1,0,1,0,1,4,3,1,1,3,2,1,2,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,3,0,4,0,2,3,0,1,3,4,18,4,7,4,16,I
0,1,1,1,1,1,0,1,0,4,3,1,1,3,2,0,2,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,3,0,4,1,2,3,0,0,3,6,17,5,4,4,16,I
4,3,3,0,1,0,2,0,2,0,1,0,1,0,0,1,1,0,4,3,2,0,0,1,1,3,2,3,2,4,0,3,1,2,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,15,4,16,16,6,2,A
0,0,1,0,1,1,1,1,1,4,3,1,1,3,2,0,2,0,4,3,2,0,0,0,1,3,2,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,3,0,4,1,2,3,0,1,3,6,16,15,6,7,17,C
4,3,3,0,0,0,2,0,2,4,3,0,1,3,2,0,2,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,14,15,5,5,8,4,I
4,3,3,0,0,1,2,1,2,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,3,2,4,0,3,0,2,1,0,0,0,0,1,0,1,1,1,0,3,1,4,0,2,3,1,0,3,16,5,7,15,4,17,C
4,3,3,0,0,0,2,0,2,4,3,0,1,3,2,0,2,0,1,1,1,1,0,0,1,1,0,3,2,4,0,3,1,2,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,14,15,6,16,4,6,S
4,3,3,1,0,1,2,1,2,4,3,0,0,3,2,1,2,0,4,3,2,0,1,1,1,3,2,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,17,15,17,5,5,5,R
0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,3,4,1,3,1,2,2,1,3,1,4,0,2,3,1,1,3,4,1,5,8,18,18,E
4,3,3,1,0,1,2,1,2,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,3,2,4,1,3,1,2,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,17,3,6,17,5,4,R
0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,3,2,4,1,3,1,2,1,0,1,0,0,0,0,0,1,0,1,3,0,4,0,2,3,1,1,3,5,5,6,17,3,17,S
0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,3,2,4,0,3,0,2,1,1,0,3,4,0,3,0,2,2,1,3,0,4,1,2,3,0,1,3,5,2,8,16,15,17,C
4,3,3,0,0,0,2,0,2,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,3,4,1,3,0,2,2,0,3,1,4,0,2,3,1,0,3,14,4,8,6,16,17,C
4,3,3,0,0,0,2,0,2,1,0,1,1,0,1,1,1,1,4,3,2,1,0,1,1,3,2,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,14,7,17,4,5,2,A
0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,4,3,2,0,0,1,1,3,2,3,2,4,0,3,0,2,1,0,0,1,0,0,1,1,1,0,1,3,0,4,0,2,3,1,0,3,4,4,16,15,5,16,A
4,3,3,1,0,0,2,0,2,4,3,0,1,3,2,0,2,0,0,0,0,0,1,1,0,1,1,3,2,4,1,3,0,2,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,15,15,4,17,5,5,S
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,3,2,0,1,1,0,3,2,1,1,0,0,1,1,1,1,0,0,3,4,1,3,0,2,2,0,3,1,4,0,2,3,1,1,3,1,3,16,6,15,18,C
4,3,3,1,0,1,2,1,2,4,3,0,0,3,2,0,2,0,4,3,2,1,0,0,1,3,2,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,17,14,16,7,4,4,R
4,3,3,1,0,0,2,0,2,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,3,4,0,3,0,2,2,1,3,0,4,1,2,3,0,0,3,15,4,5,3,15,16,C
0,1,1,0,0,0,0,0,1,4,3,0,1,3,2,1,2,1,1,0,1,0,1,0,1,1,1,3,2,4,1,3,1,2,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,3,17,6,17,2,5,I
0,0,1,0,1,0,1,0,1,4,3,1,1,3,2,1,2,0,4,3,2,0,1,0,0,3,2,3,2,4,1,3,0,2,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,4,17,15,17,6,4,I
0,0,0,0,0,1,0,1,1,4,3,0,1,3,2,1,2,1,1,1,0,0,0,1,1,0,1,3,2,4,0,3,1,2,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,3,17,5,16,6,5,I
0,1,1,0,0,1,1,1,0,4,3,0,1,3,2,1,2,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,3,1,4,1,2,3,0,0,3,5,17,6,5,3,17,I
4,3,3,1,0,1,2,1,2,4,3,1,1,3,2,0,2,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,17,17,2,5,3,6,R
4,3,3,1,0,0,2,0,2,0,1,0,1,1,1,1,1,1,4,3,2,0,0,1,0,3,2,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,3,1,4,1,2,3,1,1,3,15,7,15,8,7,19,C
4,3,3,0,1,1,2,1,2,4,3,1,1,3,2,0,2,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,3,1,4,0,2,3,1,1,3,17,17,6,6,3,18,C
4,3,3,0,0,1,2,1,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,3,4,0,3,0,2,2,1,0,0,1,0,1,1,1,0,1,16,3,4,5,16,5,R
0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,4,3,2,1,1,1,0,3,2,1,0,0,1,1,0,0,1,0,0,3,4,1,3,1,2,2,1,3,1,4,1,2,3,0,1,3,6,5,17,4,17,18,C
0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,4,3,2,1,0,0,0,3,2,0,1,1,0,0,1,1,1,0,1,3,4,0,3,0,2,2,0,3,0,4,0,2,3,0,1,3,3,4,15,5,15,16,C
4,3,3,0,0,0,2,0,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,3,0,4,0,2,3,0,1,2,14,5,4,6,4,15,C
1,1,1,0,0,1,1,1,0,4,3,0,0,3,2,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,3,4,0,3,0,2,2,0,0,1,0,1,0,0,0,0,0,6,16,3,3,15,2,I
4,3,3,0,1,0,2,0,2,4,3,0,0,3,2,1,2,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,3,1,4,1,2,3,0,0,2,15,16,4,4,5,16,I
0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,4,3,2,0,1,1,1,3,2,1,1,0,1,1,1,1,1,1,0,3,4,0,3,1,2,2,1,0,1,0,1,0,0,1,1,0,5,5,17,8,16,4,A
0,0,0,1,1,0,1,0,1,4,3,1,1,3,2,0,2,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,3,4,1,3,1,2,2,0,3,0,4,1,2,3,1,0,2,4,16,7,4,17,16,E
4,3,3,0,0,1,2,1,2,4,3,0,0,3,2,0,2,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,3,0,4,1,2,3,1,1,2,16,15,4,1,5,17,C
4,3,3,1,1,1,2,1,2,1,1,0,0,1,0,0,0,0,4,3,2,1,1,0,1,3,2,3,2,4,1,3,0,2,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,18,3,17,16,7,6,R
4,3,3,1,0,1,2,1,2,4,3,0,1,3,2,1,2,1,4,3,2,1,0,1,0,3,2,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,17,17,16,6,3,4,R
4,3,3,0,0,1,2,1,2,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,3,2,4,1,3,0,2,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,16,2,5,16,4,7,R
4,3,3,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,4,3,2,0,1,1,1,3,2,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,14,1,17,6,3,5,A
4,3,3,1,0,1,2,1,2,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,3,4,1,3,0,2,2,1,1,1,0,0,1,1,0,0,0,17,6,6,4,17,4,R
0,0,1,0,1,0,1,0,1,4,3,0,1,3,2,0,2,0,4,3,2,1,1,0,1,3,2,1,0,1,1,0,1,0,0,0,0,3,4,1,3,0,2,2,1,0,0,1,1,0,0,1,0,1,4,15,17,4,16,4,A
4,3,3,0,1,1,2,1,2,0,1,0,1,1,0,1,1,1,4,3,2,1,0,0,0,3,2,3,2,4,0,3,0,2,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,17,6,15,14,5,3,R
0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,4,3,2,1,1,0,1,3,2,3,2,4,0,3,1,2,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,2,5,17,16,6,3,A
4,3,3,0,1,1,2,1,2,4,3,0,1,3,2,1,2,1,4,3,2,0,0,1,1,3,2,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,17,17,16,6,8,4,R
4,3,3,1,1,0,2,0,2,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,3,4,0,3,1,2,2,0,0,1,0,1,0,1,1,1,1,16,3,4,7,15,6,R
4,3,3,1,0,0,2,0,2,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,3,2,4,0,3,1,2,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,15,5,7,16,6,2,S
0,0,0,0,1,1,0,1,0,4,3,0,0,3,2,0,2,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,3,4,0,3,1,2,2,0,0,1,1,1,1,1,1,0,0,3,15,4,4,16,6,E
4,3,3,1,0,1,2,1,2,0,0,1,1,1,0,1,1,1,4,3,2,0,1,0,0,3,2,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,17,6,15,7,5,5,R
0,1,1,0,0,1,1,1,0,4,3,1,0,3,2,1,2,1,4,3,2,0,1,1,0,3,2,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,5,17,16,6,2,4,I
4,3,3,1,1,1,2,1,2,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,3,4,0,3,0,2,2,1,0,1,1,1,1,1,1,0,0,18,4,5,4,16,6,R
0,0,0,1,0,0,1,0,1,4,3,1,1,3,2,0,2,0,4,3,2,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,1,3,4,0,3,0,2,2,0,0,1,0,1,0,0,0,1,1,3,16,17,1,15,4,A
0,0,1,0,0,1,0,1,0,4,3,0,0,3,2,1,2,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,3,0,4,1,2,3,1,1,2,3,15,6,5,2,17,C
0,1,1,0,1,0,1,0,1,4,3,0,1,3,2,0,2,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,3,4,0,3,0,2,2,0,1,1,1,0,1,0,0,1,1,5,15,4,4,15,6,I
4,3,3,1,0,0,2,0,2,1,1,0,0,1,1,0,0,0,4,3,2,0,1,1,0,3,2,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,3,0,4,1,2,3,0,0,2,15,4,16,4,4,15,A
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,3,2,4,1,3,1,2,1,1,1,0,0,0,0,0,0,1,0,3,0,4,1,2,3,0,0,2,2,2,6,18,2,15,S
4,3,3,1,1,0,2,0,2,1,0,0,0,1,0,1,1,1,4,3,2,1,1,1,1,3,2,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,3,1,4,0,2,3,0,0,2,16,5,18,4,5,15,A
4,3,3,1,1,1,2,1,2,0,0,0,0,1,1,1,1,1,4,3,2,1,1,1,1,3,2,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,18,5,18,6,4,6,R
0,0,0,1,1,1,1,1,0,4,3,0,0,3,2,1,2,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,3,4,0,3,1,2,2,1,0,1,0,0,0,0,1,1,0,5,16,5,3,17,3,E
